File path,Title,Alternative Title 1,Alternative Title 2,Alternative Title 3,Related Resource 1,Related Resource 2,Related Resource 3,Related Resource 4,Related Resource 5,Publication/Origination Info 1,Place 1 Name,Place 1 Source,Local Identifier 1,Language 1,Type,Form/Genre 6 Source,Form/Genre 6 Heading,Form/Genre 5 Source,Form/Genre 5 Heading,Form/Genre 4 Source,Form/Genre 4 Heading,Form/Genre 3 Source,Form/Genre 3 Heading,Form/Genre 2 Source,Form/Genre 2 Heading,Form/Genre 1 Source,Form/Genre 1 Heading,Extent,Description 1 Note,Description 1 Type,Description 2 Note,Description 2 Type,Date 1,Date 1 Type,Date 1 Single,Date 1 Inclusive Start,Date 1 Inclusive End,Copyright Status,Copyright Statement,Contributor 1 Name,Contributor 1 Name Type,Contributor 1 Role,Contributor 2 Name,Contributor 2 Name Type,Contributor 2 Role,Access Restrictions
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no044,けいせい筑紫[tsumagoto] [Keisei tsukushi no tsumagoto],Tokoro baikai koi no nukigaki,,,けいせい筑紫 [Keisei tsukushi no tsumagoto],南詠恋抜書 [Minami baikai koi no nukigaki],,,,大坂 : 本清（本屋玉置清七） [Osaka : Honsei (Hon'ya Tamaki Seishichi) ],筑後芝居 [Chikugo no Shibai] (Theater),,PN2924.5 K3 K33 no.44,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],4 leaves (4-chō) on double leaves (pouch binding/fukurotoji : illustrations ; 201 x 143 mm,文政１１年の筑後芝居における「けいせい筑紫[tsumagoto]」、「南詠恋抜書」の絵尽及び役割番付；主な役者：２代目尾上多見蔵、初代中山一枝、嵐三津五郎、３代目尾上芙雀；表表紙に座元嵐橘治郎の家紋あり。,scopecontent,"Playbill for ""Keisei tsukushi no tsumagoto"" and ""Minami baikai koi no nukigaki"" performed at the Chikugo Theater in Osaka in Bunsei 11 (1828); main actors: Tamizō Onoe II, Isshi Nakayama I, Mitsugorō Arashi and Fujaku Onoe III; on front cover: producer Kitsujirō Arashi's crest.",scopecontent,文政11年 [1828],created,1828,,,publicdomain,Material in the public domain. No restrictions on use.,"嵐橘治郎 [Arashi, Kitsujirō], Producer",persname,Producer/Zamoto,,,,public
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no045,けいせい筥伝授 [Keisei hakodenju],,,,けいせい筥伝授 [Keisei hakodenju],狭妻櫛 [Satsumagushi],,,,大坂 : 玉置（本屋玉置清七） [Osaka : Tamaki (Hon'ya Tamaki Seishichi) ],若太夫芝居 [Wakatayū Shibai] (Theater),,PN2924.5 K3 K33 no.45,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],4 leaves (4-chō) on double leaves (pouch binding/fukurotoji : illustrations ; 202 x 141 mm,文政１２年の若太夫芝居における「けいせい筥伝授」、「狭妻櫛」の絵尽及び役割番付；主な役者：２代目沢村源之助、中村祐助、中山紋十郎、初代片岡市蔵；表表紙に座元中村駒吉の家紋あり。,scopecontent,"Playbill for ""Keisei hakodenju"" and ""Satsumagushi"" performed at the Wakatayū Theater in Osaka in Bunsei 12 (1829); main actors: Gennosuke Sawamura II, Yūsuke Nakamura, Monjūrō Nakayama and Ichizō Kataoka I; on front cover: producer Komakichi Nakamura's crest.",scopecontent,文政12年 [1829],created,1829,,,publicdomain,Material in the public domain. No restrictions on use.,"中村駒吉 [Nakamura, Komakichi], Producer",persname,Producer/Zamoto,,,,public
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no047.221010212282325,$ 箱根霊験[izari]仇討 [Hakone reigen izari no adauchi] ; 嫁入信田妻 [Yomeiri Shinodazuma],,,,嫁入信田妻 [Yomeiri Shinodazuma],箱根霊験[izari]仇討 [Hakone reigen izari no adauchi],,,,大坂 : 本清（本屋玉置清七）[Osaka : Honsei (Hon'ya Tamaki Seishichi) ],筑後芝居 [Chikugo no Shibai] (Theater),,PN2924.5 K3 K33 no.47,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],1 leaf (1-chō) on double leaves (pouch binding/fukurotoji : illustrations ; 196 x 133 mm,絵尽２冊綴じ合わせ。１ー４丁：明治４年２月の中の芝居における「けいせい花絵合」、「碁太平記白石噺」、「福人宝入船」の絵尽；表表紙に座元嵐璃市の家紋あり。５丁：弘化３年９月の筑後芝居における「箱根霊験[izari]仇討」、「嫁入信田妻」の役割番付；主な役者：２代目片岡我童、３代目中村芝翫、初代片岡市蔵、３代目浅尾奥山、市川助寿郎。,scopecontent,"2 playbills bound together. Leaves 1-4: Playbill for ""Keisei hana no e awase,"" ""Go Taiheiki Shiraishibanashi"" and ""Fukujin takara no irifune"" performed at the Naka Theater in Osaka from the second month of Meiji 4 (March, 1871); on front cover: producer Riichi Arashi's crest. Leaf 5: Playbill for ""Hakone reigen izari no adauchi"" and ""Yomeiri Shinodazuma"" performed at the Chikugo Theater in Osaka from the ninth month of Kōka 3 (October, 1846); main actors: Gadō Kataoka II, Shikan Nakamura III, Ichizō Kataoka I, Okuyama Asao III and Sukejurō Ichikawa. ",scopecontent,"弘化3年9月 [October, 1846]",created,1846-10,,,publicdomain,Material in the public domain. No restrictions on use.,"市川助太郎 [Ichikawa, Suketarō], Producer",persname,Producer/Zamoto,,,,public
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no057,$ 粧水絹川堤 [Kewaimizu Kinugawa-zutsumi] ; 鬢真鳥実記 [Furitsuke madori jikki],,,,粧水絹川堤 [Kewaimizu Kinugawa-zutsumi],鬢真鳥実記 [Furitsuke madori jikki],,,,大坂 : 本清（本屋玉置清七）[Osaka : Honsei (Hon'ya Tamaki Seishichi)],大西芝居 [Ōnishi Shibai] (Theater),,PN2924.5 K3 K33 no.57,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],1 leaf (1-chō) on double leaves (pouch binding/fukurotoji : illustrations ; 203 x 144 mm,絵尽２冊綴じ合わせ。１丁：文化元年７月の大西芝居における「粧水絹川堤」、「鬢真鳥実記」の絵尽の一部；表表紙に座元中村宇之助の家紋あり。２ー５丁：文政元年の竹田芝居における「三十三間堂棟由来」、「舞扇南柯話」の絵尽及び役割番付；主な役者：百村百太郎、萩野錦子、嵐国市、中山紋十郎、三枡大五郎。,scopecontent,"2 playbills bound together. Leaf 1: Fragmentary playbill for ""Kewaimizu Kinugawa-zutsumi"" and ""Furitsuke madori jikki"" performed at the Ōnishi Theater in Osaka from the seventh month of Bunka 1 (August, 1804); on front cover: producer Unosuke Nakamura's crest. Leaves 2-5: Playbill for ""Sanjūsangendō munagi no yurai"" and ""Maiōgi Nanka no hanashi"" performed at the Takeda Theater in Osaka in Bunsei 1 (1818); main actors: Hyakutarō Hyakumura, Kinshi Ogino, Kuniichi Arashi, Monjūrō Nakayama and Daigorō Mimasu. ",scopecontent,"文化元年7月 [August, 1804]",created,1804-08,,,publicdomain,Material in the public domain. No restrictions on use.,"中村宇之助 [Nakamura, Unosuke], Producer",persname,Producer/Zamoto,,,,public
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no006,糸桜本町育 [Itozakura honchō sodachi],,,,糸桜本町育 [Itozakura honchō sodachi],,,,,大坂 : 本清（本屋玉置清七） [Osaka : Honsei (Hon'ya Tamaki Seishichi) ],筑後芝居 [Chikugo no Shibai] (Theater),,PN2924.5 K3 K33 no.6,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],4 leaves (4-chō) on double leaves (pouch binding/fukurotoji : illustrations ; 200 x 140 mm,天保５年２月の筑後芝居における「糸桜本町育」の絵尽及び役割番付；主な役者：４代目嵐三五郎、２代目尾上多見蔵、３代目嵐吉三郎、３代目市川蝦十郎；表表紙に座元嵐橘之助の家紋あり。,scopecontent,"Playbill for ""Itozakura honchō sodachi"" at the Chikugo Theater performed in Osaka from the second month of Tenpō 5 (March, 1834); main actors: Sangorō Arashi IV, Tamizō Onoe II, Kichisaburō Arashi III and Ebijūrō Ichikawa III; on front cover: producer Kitsunosuke Arashi's crest.",scopecontent,"天保5年2月 [May, 1834]",created,1834-03,,,publicdomain,Material in the public domain. No restrictions on use.,"嵐橘治郎 [Arashi, Kitsujirō], Producer",persname,Producer/Zamoto,,,,public
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no013,絵本先代萩 [Ehon Sendaihagi],,,,絵本先代萩 [Ehon Sendaihagi],桂川連理柵 [Katsuragawa renri no shigarami],,,,大坂 : 玉置（本屋玉置清七）; 本清（本屋玉置清七） [Osaka : Tamaki (Hon'ya Tamaki Seishichi); Honsei (Hon'ya Tamaki Seishichi) ],若太夫芝居 [Wakatayū Shibai] (Theater),,PN2924.5 K3 K33 no.13,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],4 leaves (4-chō) on double leaves (pouch binding/fukurotoji : illustrations ; 201 x 139 mm,文政１０年９月の若太夫芝居における「絵本先代萩」、「桂川連理柵」の絵尽及び役割番付；主な役者：中山みよし、４代目嵐三勝、 ２代目沢村源之助、２代目中村鶴助、初代市川滝十郎；表表紙に座元嵐三津之助の家紋あり。,scopecontent,"Playbill for ""Ehon Sendaihagi"" and ""Katsuragawa renri no shigarami"" performed at the Wakatayū Theater in Osaka from the ninth month of Bunsei 10 (October, 1827); main actors: Miyoshi Nakayama, Sankatsu Arashi IV, Gennosuke Sawamura II, Tsurusuke Nakamura II and Takijūrō Ichikawa I; on front cover: producer Mitsunosuke Arashi's crest.",scopecontent,"文政10年9月 [October, 1827]",created,1827-10,,,publicdomain,Material in the public domain. No restrictions on use.,"嵐三津之助 [Arashi, Mitsunosuke], Producer",persname,Producer/Zamoto,,,,public
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no014,絵本殿下茶屋村 [Ehon Tengajayamura],絵本殿下茶屋聚 [Ehon Tengajayamura],,,絵本殿下茶屋邑 [Ehon Tengajayamura],春住吉 [Haru no Sumiyoshi],,,,大坂 : 玉置（本屋玉置清七） ; 本清（本屋玉置清七） [Osaka : Tamaki (Hon'ya Tamaki Seishichi) ; [Honsei (Hon'ya Tamaki Seishichi)] ],大西芝居 [Ōnishi Shibai] (Theater),,PN2924.5 K3 K33 no.14,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],4 leaves (4-chō) on double leaves (pouch binding/fukurotoji : illustrations ; 202 x 145 mm,文政８年の大西芝居における「絵本殿下茶屋村」、「春住吉主」の絵尽及び役割番付；主な役者：３代目尾上芙雀、市川甚之助、嵐三津五郎、２代目尾上多見蔵、初代市川滝十郎；表表紙に座元浅尾無事之助の家紋あり。,scopecontent,"Playbill for ""Ehon Tengajayamura"" and ""Haru no Sumiyoshi"" performed at the Ōnishi Theater in Osaka in Bunsei 8 (1825); main actors: Fujaku Onoe III, Jinnosuke Ichikawa, Mitsugorō Arashi, Tamizō Onoe II and Takijūrō Ichikawa I; on front cover: producer Bujinosuke Asao's crest.",scopecontent,文政8年 [1825],created,1825,,,publicdomain,Material in the public domain. No restrictions on use.,"浅尾無事之助 [Asao, Bujinosuke], Producer",persname,Producer/Zamoto,,,,public
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no062,$ |絵本殿下茶屋聚 [Ehon Tengajayamura] ; 隅田川続俤 [Sumidagawa gonichi no omokage],,,,絵本殿下茶屋聚 [Ehon Tengajayamura],隅田川続俤 [Sumidagawa gonichi no omokage],,,,本清（本屋玉置清七) [Honsei (Hon'ya Tamaki Seishichi)],筑後芝居 [Chikugo no Shibai] (Theater),,PN2924.5 K3 K33 no.62,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],3 leaves (3-chō) on double leaves (pouch binding/fukurotoji : illustrations ; 202 x 140 mm,絵尽２冊綴じ合わせ。１－４丁：弘化４年５月の筑後芝居における「国性爺合戦」、「夏祭浪花鑑」の絵尽及び役割番付；主な役者：２代目片岡我童、３代目中村芝翫、初代中村歌六、２代目沢村其答、中山みよし、市川助寿郎；表表紙に座元市川助太郎（三枡文）、役者３代目中村芝翫（祇園守）、初代中村歌六（揚羽蝶）他の家紋あり。５－７丁：弘化２年３月の筑後芝居における「絵本殿下茶屋聚」、「隅田川続俤」の絵尽及び役割番付；主な役者：３代目中村芝翫、２代目沢村其答、市川助寿郎、初代片岡市蔵、２代目嵐璃珏。,scopecontent,"2 playbills bound together. Leaves 1-4: Playbill for ""Kokusen'ya kassen"" and ""Natsumatsuri Naniwa kagami"" performed at the Chikugo Theater in Osaka from the fifth month of Kōka 4 (June, 1847); main actors: Gadō Kataoka II, Shikan Nakamura III, Karoku Nakamura I, Kitō Sawamura II, Miyoshi Nakayama and Sukejurō Ichikawa; on front cover: crests of producer Suketarō Ichikawa (mimasumon), actors Shikan Nakamura III (Gion-mamori), Karoku Nakamura I (agehachō) and others. Leaves 5-7: Playbill for ""Ehon Tengajayamura"" and ""Sumidagawa gonichi no omokage"" performed at the Chikugo Theater in Osaka from the third month of Kōka 2 (April, 1845); main actors: Shikan Nakamura III, Kitō Sawamura II, Sukejurō Ichikawa, Ichizō Kataoka I and Rikaku Arashi II. ",scopecontent,"[April, 1845]",created,1845-04,,,publicdomain,Material in the public domain. No restrictions on use.,"市川助太郎 [Ichikawa, Suketarō], Producer",persname,Producer/Zamoto,,,,public
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no029,聞書倭荘子 [Kikigaki Yamatozōshi] ; 切狂言国土産恋鞘割 [kirikyōgen Kunimiyage koi no sayawari],,,,聞書倭荘子 [Kikigaki Yamatozōshi],国土産恋鞘割 [Kunimiyage koi no sayawari],,,,大坂 : 判金（判木屋金兵衛） [Osaka : Hankin (Hangiya Kinbē) ],竹田芝居 [Takeda Shibai] (Theater),,PN2924.5 K3 K33 no.29,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],4 leaves (4-chō) on double leaves (pouch binding/fukurotoji : illustrations ; 209 x 152 mm,文政２年２月の竹田芝居における「聞書倭荘子」、「国土産恋鞘割」の絵尽及び役割番付；主な役者：百村百太郎、３代目三枡大五郎、谷村楯八、初代片岡市蔵、三枡光五郎；表表紙に座元嵐冠五郎の家紋あり。,scopecontent,"Playbill for ""Kikigaki Yamatozōshi"" and ""Kunimiyage koi no sayawari"" performed at the Takeda Theater in Osaka from the second month of Bunsei 2 (February, 1819); main actors: Hyakutarō Hyakumura, Daigorō Mimasu III, Tatehachi Tanimura, Ichizō Kataoka I and Daigorō Mimasu; on front cover: producer Kangorō Arashi's crest.",scopecontent,"文政2年2月 [February, 1819]",created,1819-02,,,publicdomain,Material in the public domain. No restrictions on use.,"嵐冠五郎 [Arashi, Kangorō], Producer",persname,Producer/Zamoto,,,,public
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no019,$ 色競恋の柵 [Irokurabe koi no shigarami] ; 稚子敵討 [Osanago no katakiuchi],,,,色競恋の柵 [Irokurabe koi no shigarami],稚子敵討 [Osanago no katakiuchi],,,,玉光軒 [Gyokkōken],竹田芝居 [Takeda Shibai] (Theater),,PN2924.5 K3 K33 no.19,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],1 leaf (1-chō) on double leaves (pouch binding/fukurotoji : illustrations ; 201 x 144 mm,絵尽２冊綴じ合わせ。１ー４丁：文化１５年１月の中の芝居における「加々見山廓写本」の絵尽；表表紙に座元浅尾徳三郎の家紋あり。５丁：文政１０年７月の竹田芝居における「稚子敵討」、「色競恋の柵」の役割番付；主な役者：３代目尾上芙雀、初代片岡市蔵、 初代中山一枝、２代目浅尾勇次郎、２代目市川男女蔵 。,scopecontent,"2 playbills bound together. Leaves 1-4: Playbill for ""Kagamiyama kuruwa no kikigaki"" performed at the Naka Theater in Osaka from the first month of Bunka 15 (February, 1818); on front cover: producer Tokusaburō Asao's crest. Leaf 5: Playbill for ""Osanago no katakiuchi"" and ""Irokurabe koi no shigarami"" performed at the Takeda Theater in Osaka from the seventh month of Bunsei 10 (August, 1827); main actors: Fujaku Onoe III, Ichizō Kataoka I, Isshi Nakayama I, Yūjirō Asao II and Omezō Ichikawa II.",scopecontent,"文政10年7月 [August, 1827]",created,1827-08,,,publicdomain,Material in the public domain. No restrictions on use.,"[坂東亀太郎 [Bandō, Kametarō], Producer",persname,Producer/Zamoto,,,,public
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no048,けいせい花大湊 [Keisei hana no ōminato] ; 切狂言吉野忠信錦着長 [kirikyōgen Yoshino Tadanobu nishiki no kinagashi],傾城花大湊 [Keisei hana no ōminato],,,けいせい花大湊 [Keisei hana no ōminato],吉野忠信錦着長 [Yoshino Tadanobu nishiki no kinagashi],,,,大坂 : 本清（本屋玉置清七） [Osaka : Honsei (Hon'ya Tamaki Seishichi) ],[unknown] (Theater),,PN2924.5 K3 K33 no.48,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],4 leaves (4-chō) on double leaves (pouch binding/fukurotoji : illustrations ; 202 x 145 mm,文化１４年の「けいせい花大湊」、「吉野忠信錦着長」の絵尽及び役割番付；主な役者：萩野錦子、片岡あやめ、嵐国市、百村百太郎、谷村楯八；表表紙に座元中山勝治郎の家紋あり。,scopecontent,"Playbill for ""Keisei hana no ōminato"" and ""Yoshino Tadanobu nishiki no kinagashi"" in Bunka 14 (1817); main actors: Kinshi Ogino, Ayame Kataoka, Kuniichi Arashi, Hyakutarō Hyakumura and Tatehachi Tanimura; on front cover: producer Katsujirō Nakayama's crest.",scopecontent,文化14年 [1817],created,1817,,,publicdomain,Material in the public domain. No restrictions on use.,"中山勝治郎 [Nakayama, Katsujirō], Producer",persname,Producer/Zamoto,,,,public
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no047,$ けいせい花絵合 [ Keisei hana no e awase] ; 序狂言碁太平記白石噺 [jo kyōgen Go Taiheiki Shiraishibanashi] ; 切狂言福人宝入船 [kirikyōgen Fukujin takara no irifune],,,,けいせい花絵合 [Keisei hana no e awase],福人宝入船 [Fukujin takara no irifune],碁太平記白石噺 [Go Taiheiki Shiraishibanashi],,,大坂 : 本清（本屋玉置清七）[Osaka : Honsei (Hon'ya Tamaki Seishichi)],中の芝居 [Naka no Shibai] (Theater),,PN2924.5 K3 K33 no.47,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],4 leaves (4-chō) on double leaves (pouch binding/fukurotoji : illustrations ; 196 x 133 mm,絵尽２冊綴じ合わせ。１ー４丁：明治４年２月の中の芝居における「けいせい花絵合」、「碁太平記白石噺」、「福人宝入船」の絵尽；表表紙に座元嵐璃市の家紋あり。５丁：弘化３年９月の筑後芝居における「箱根霊験[izari]仇討」、「嫁入信田妻」の役割番付；主な役者：２代目片岡我童、３代目中村芝翫、初代片岡市蔵、３代目浅尾奥山、市川助寿郎。,scopecontent,"2 playbills bound together. Leaves 1-4: Playbill for ""Keisei hana no e awase,"" ""Go Taiheiki Shiraishibanashi"" and ""Fukujin takara no irifune"" performed at the Naka Theater in Osaka from the second month of Meiji 4 (March, 1871); on front cover: producer Riichi Arashi's crest. Leaf 5: Playbill for ""Hakone reigen izari no adauchi"" and ""Yomeiri Shinodazuma"" performed at the Chikugo Theater in Osaka from the ninth month of Kōka 3 (October, 1846); main actors: Gadō Kataoka II, Shikan Nakamura III, Ichizō Kataoka I, Okuyama Asao III and Sukejurō Ichikawa. ",scopecontent,"明治4年2月 [March, 1871]",created,1871-03,,,publicdomain,Material in the public domain. No restrictions on use.,"嵐璃市 [Arashi, Riichi], Producer",persname,Producer/Zamoto,,,,public
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no067,菅原伝授手習鑑 [Sugawara denju tenarai kagami],,,,菅原伝授手習鑑 [Sugawara denju tenarai kagami],鳥部山比翼連理 [Toribeyama hiyoku no renri],,,,大坂 : 本清（本屋玉置清七） [Osaka : Honsei (Hon'ya Tamaki Seishichi) ],大西芝居 [Ōnishi Shibai] (Theater),,PN2924.5 K3 K33 no.67,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],4 leaves (4-chō) on double leaves (pouch binding/fukurotoji : illustrations ; 202 x 142 mm,文政８年の大西芝居における「菅原伝授手習鑑」と「鳥部山比翼連理」の絵尽及び役割番付；主な役者：３代目尾上芙雀、嵐三津五郎、５代目榊山四郎太郎、２代目尾上多見蔵、初代市川滝十郎；表表紙に座元浅尾無事之助の家紋あり。,scopecontent,"Playbill for ""Sugawara denju tenarai kagami"" and ""Toribeyama hiyoku no renri"" performed at the Ōnishi Theater in Osaka in Bunsei 8 (1825); main actors: Fujaku Onoe III, Mitsugorō Arashi, Shirotarō Sakakiyama V, Tamizō Onoe II and Takijūrō Ichikawa I; on front cover: producer Bujinosuke Asao's crest.",scopecontent,文政8年 [1825],created,1825,,,publicdomain,Material in the public domain. No restrictions on use.,"浅尾無事之助 [Asao, Bujinosuke], Producer",persname,Producer/Zamoto,,,,public
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no093,豊作八犬伝 [Minoriyoshi Hachikenden],,,,豊作八犬伝 [Minoriyoshi Hachikenden],苔八總 [Tsubomi no yatsubusa],,,,大坂 : 本清（本屋玉置清七） [Osaka : Honsei (Hon'ya Tamaki Seishichi) ],大西芝居 [Ōnishi Shibai] (Theater),,PN2924.5 K3 K33 no.93,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],4 leaves (4-chō) on double leaves (pouch binding/fukurotoji : illustrations ; 200 x 141 mm,天保９年４月の大西芝居における「豊作八犬伝」、「苔八總」の絵尽及び役割番付；主な役者：３代目嵐徳三郎、１０代目森田勘弥、尾上梅之丞、初代実川延三郎、２代目尾上多見蔵；表表紙に座元嵐吉太郎の家紋あり。,scopecontent,"Playbill for ""Minoriyoshi Hachikenden"" and ""Tsubomi no yatsubusa"" performed at the Ōnishi Theater in Osaka from the fourth month of Tenpō 9 (April, 1838); main actors: Tokusaburō Arashi III, Kan'ya Morita X, Umenojō Onoe, Enzaburō Jitsukawa I and Tamizō Onoe II; on front cover: producer Kichitarō Arashi's crest.",scopecontent,"天保9年4月 [April, 1838]",created,1838-04,,,publicdomain,Material in the public domain. No restrictions on use.,"嵐吉太郎 [Arashi, Kichitarō], Producer",persname,Producer/Zamoto,,,,public
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no012,越前三国夫婦塚 [Echizen Mikuni fūfuzuka] ; 切狂言柳妓芸監賜 [kirikyōgen Somosomo kabuki no yurai],,,,越前三国夫婦塚 [Echizen Mikuni fūfuzuka],柳妓芸監賜 [Somosomo kabuki no yurai],,,,大坂 : 本清（本屋玉置清七） [Osaka : Honsei (Hon'ya Tamaki Seishichi) ],中芝居 [Naka no Shibai] (Theater),,PN2924.5 K3 K33 no.12,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],4 leaves (4-chō) on double leaves (pouch binding/fukurotoji : illustrations ; 204 x 144 mm,文化１４年１１月の中の芝居における「越前三国夫婦塚」、「柳妓芸監賜」の絵尽；表表紙に座元浅尾徳三郎の家紋あり。,scopecontent,"Playbill for ""Echizen Mikuni fūfuzuka"" and  ""Somosomo kabuki no yurai"" performed at the Naka Theater in Osaka from the eleventh month of Bunka 14 (December, 1817); on front cover: producer Tokusaburō Asao's crest.",scopecontent,"文化14年11月 [December, 1817]",created,1817-12,,,publicdomain,Material in the public domain. No restrictions on use.,"浅尾徳三郎 [Asao, Tokusaburō], Producer",persname,Producer/Zamoto,,,,public
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no075,道中亀山噺 [Dōchū kameyamabanashi],敵討千手護助剣 [Katakiuchi senju no sukedachi],,,道中亀山噺 [Dōchū kameyamabanashi],宿無団七時雨傘 [Yadonashi Danshichi shigure no karakasa],,,,大坂 : 玉置（本屋玉置清七） [Osaka : Tamaki (Hon'ya Tamaki Seishichi) ],若太夫芝居 [Wakatayū Shibai] (Theater),,PN2924.5 K3 K33 no.75,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],4 leaves (4-chō) on double leaves (pouch binding/fukurotoji : illustrations ; 200 x 141 mm,文政１３年７月の若太夫芝居における「道中亀山噺」、「宿無団七時雨傘」の絵尽；表表紙に座元坂東亀太郎の家紋あり。,scopecontent,"Playbill for ""Dōchū kameyamabanashi"" and ""Yadonashi Danshichi shigure no karakasa"" performed at the Wakatayū Theater in Osaka from the seventh month of Bunsei 13 (August, 1830); on front cover: producer Kametarō Bandō's crest.",scopecontent,"文政13年7月 [August, 1830]",created,1830-08,,,publicdomain,Material in the public domain. No restrictions on use.,"坂東亀太郎 [Bandō, Kametarō], Producer",persname,Producer/Zamoto,,,,public
/asset-library/UCLA/eastasian/kabuki/ucla_bib1987273_no017,金毘羅御利生稚子の敵討 [Konpira gorishō osanago no katakiuchi],,,,稚子の敵討 [Osanago no katakiuchi],花上野[誉石碑] [Hana no Ueno homare no ishibumi],,,,大坂 : 玉置（本屋玉置清七）; 本清（本屋玉置清七） [Osaka : Tamaki (Hon'ya Tamaki Seishichi); Honsei (Hon'ya Tamaki Seishichi) ],大西芝居 [Ōnishi Shibai] (Theater),,PN2924.5 K3 K33 no.17,Japanese,text,aat,stencil printing,aat,playbills,aat,woodcuts,local,合羽摺 [kappazuri],local,役割番付 [yakuwari banzuke],local,絵尽 [ezukushi],4 leaves (4-chō) on double leaves (pouch binding/fukurotoji : illustrations ; 202 x 140 mm,文政９年３月の大西芝居における「稚子の敵討」、「花上野誉石碑」の絵尽及び役割番付；主な役者：３代目尾上芙雀、市川甚之助、嵐三津五郎、２代目尾上多見蔵、初代市川滝十郎；表表紙に座元浅尾無事之助の家紋あり。,scopecontent,"Playbill for ""Osanago no katakiuchi"" and ""Hana no Ueno homare no ishibumi"" performed at the Ōnishi Theater in Osaka from the third month of Bunsei 9 (April, 1826); main actors: Fujaku Onoe III, Jinnosuke Ichikawa, Mitsugorō Arashi, Tamizō Onoe II and Takijūrō Ichikawa I; on front cover: producer Bujinosuke Asao's crest.",scopecontent,"文政9年3月 [April, 1826]",created,1826-04,,,publicdomain,Material in the public domain. No restrictions on use.,"浅尾無事之助 [Asao, Bujinosuke], Producer",persname,Producer/Zamoto,,,,public
